tema,subtema,nombre_indicador,entidad,anio,categoria,valor,unidad
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Autoinfligido,2021.0,,1.5,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Autoinfligido,2022.0,,1.7,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Autoinfligido,2023.0,,1.7,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Autoinfligido,2024.0,,1.5,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Trata de personas,2014.0,,0.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Trata de personas,2015.0,,0.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Trata de personas,2016.0,,0.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Trata de personas,2017.0,,0.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Trata de personas,2018.0,,0.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Trata de personas,2019.0,,0.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Trata de personas,2020.0,,0.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Trata de personas,2021.0,,0.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Trata de personas,2022.0,,0.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Trata de personas,2023.0,,0.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Trata de personas,2024.0,,0.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",No especificado / Se ignora,,valor_1,0.8,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",No especificado / Se ignora,,valor_2,0.7,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",No especificado / Se ignora,,valor_3,0.9,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",No especificado / Se ignora,,valor_4,0.8,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",No especificado / Se ignora,,valor_5,0.7,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",No especificado / Se ignora,,valor_6,0.9,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",No especificado / Se ignora,,valor_7,0.5,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Total Entidad federativa,2024.0,categoria_1,82569.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Total Entidad federativa,2024.0,categoria_2,956.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Total Entidad federativa,2024.0,categoria_3,73087.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Total Entidad federativa,2024.0,categoria_4,3699.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Total Entidad federativa,2024.0,categoria_5,2702.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Total Entidad federativa,2024.0,categoria_6,1142.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Total Entidad federativa,2024.0,categoria_7,983.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Aguascalientes,2024.0,categoria_1,1187.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Aguascalientes,2024.0,categoria_2,8.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Aguascalientes,2024.0,categoria_3,1043.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Aguascalientes,2024.0,categoria_4,52.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Aguascalientes,2024.0,categoria_5,24.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Aguascalientes,2024.0,categoria_6,27.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Aguascalientes,2024.0,categoria_7,33.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Baja California,2024.0,categoria_1,1221.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Baja California,2024.0,categoria_2,26.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Baja California,2024.0,categoria_3,1059.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Baja California,2024.0,categoria_4,66.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Baja California,2024.0,categoria_5,22.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Baja California,2024.0,categoria_6,25.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Baja California,2024.0,categoria_7,23.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Baja California Sur,2024.0,categoria_1,423.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Baja California Sur,2024.0,categoria_2,24.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Baja California Sur,2024.0,categoria_3,358.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Baja California Sur,2024.0,categoria_4,13.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Baja California Sur,2024.0,categoria_5,17.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Baja California Sur,2024.0,categoria_6,7.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Baja California Sur,2024.0,categoria_7,4.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Campeche,2024.0,categoria_1,801.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Campeche,2024.0,categoria_2,11.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Campeche,2024.0,categoria_3,703.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Campeche,2024.0,categoria_4,56.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Campeche,2024.0,categoria_5,22.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Campeche,2024.0,categoria_6,8.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Campeche,2024.0,categoria_7,1.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Coahuila de Zaragoza,2024.0,categoria_1,1207.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Coahuila de Zaragoza,2024.0,categoria_2,11.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Coahuila de Zaragoza,2024.0,categoria_3,1064.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,Egresos hospitalarios de mujeres que ingresaron por lesiones y violencia,Coahuila de Zaragoza,2024.0,categoria_4,45.0,porcentaje
